dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,rchisq_g,rchisq_r,rchisq_z,fracflux_g,fracflux_r,fracflux_z,psfsize_g,psfsize_r,psfsize_z,fracdev,fracdev_ivar,shapeexp_r,shapeexp_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapedev_r,shapedev_r_ivar,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,galdepth_g,galdepth_r,galdepth_z,dered_flux_g,dered_flux_r,dered_flux_z,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,snr_g,snr_r,snr_z,snr_w1,snr_w2,snr_w3,snr_w4,g_r,r_z,z_w1,w1_w2,w2_w3,w3_w4,apflux_g_1,apflux_g_2,apflux_g_3,apflux_g_4,apflux_g_5,apflux_g_6,apflux_g_7,apflux_g_8,apflux_r_1,apflux_r_2,apflux_r_3,apflux_r_4,apflux_r_5,apflux_r_6,apflux_r_7,apflux_r_8,apflux_z_1,apflux_z_2,apflux_z_3,apflux_z_4,apflux_z_5,apflux_z_6,apflux_z_7,apflux_z_8,apflux_resid_g_1,apflux_resid_g_2,apflux_resid_g_3,apflux_resid_g_4,apflux_resid_g_5,apflux_resid_g_6,apflux_resid_g_7,apflux_resid_g_8,apflux_resid_r_1,apflux_resid_r_2,apflux_resid_r_3,apflux_resid_r_4,apflux_resid_r_5,apflux_resid_r_6,apflux_resid_r_7,apflux_resid_r_8,apflux_resid_z_1,apflux_resid_z_2,apflux_resid_z_3,apflux_resid_z_4,apflux_resid_z_5,apflux_resid_z_6,apflux_resid_z_7,apflux_resid_z_8,type_DEV ,type_EXP ,type_PSF ,type_REX ,Class
113.089,436.716,446.149,439.339,23.8271,0.696723,0.0,0.785025,0.459725,0.0,4.97866,1.49051,0.0,1.71429,0,0,7.24397,15.7607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.036,0.0,45.9904,11.5788,0.0,4.87995,-3.49243,-1.70072,47.8958,-1.54444,20.62,0.0,3.9747199999999996,-2.0211099999999997,-0.485063,0.9725090000000001,-0.0056083,3.233149881246038,5.034550631639938,-10.037009049988214,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.093292,0.203994,0.34776,0.6285689999999999,0.960543,2.15722,3.62486,6.17326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023216999999999998,0.040558,0.112498,0.323752,0.878389,1.6737,2.54243,7.74069,0.031603,0.067328,0.109757,0.119823,0.108253,0.009068000000000001,0.023696000000000002,-0.053439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001875,-0.0275,-0.037948,0.016218,0.376081,0.499846,0.46072399999999997,0.018936,0,0,0,1,0
69.9492,231.905,234.078,233.96599999999998,8.55292,0.0,0.0,0.529273,0.0,0.0,5.90013e-10,0.0,0.0,1.3136,0,0,8.79941,113.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1856,0.0,0.0,61.912,53.2975,43.1332,81.702,621.2280000000001,0.0,0.0,15.2667,27.9861,11.0961,1.5321200000000001,2.14525,-1.9443258812460378,5.034550631639938,-0.146828,-0.22864299999999999,0.694923,2.2027799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21123899999999998,0.445035,0.767637,1.82769,3.5879800000000004,9.290610000000001,15.7828,24.2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032742,-0.097958,-0.186914,-0.218496,0.129196,0.24752399999999997,0.200024,-0.221518,0,0,0,1,1
131.57,148.118,156.79399999999998,159.947,148.776,1.13553,0.9196620000000001,0.986605,0.0808567,0.141744,0.304602,1.09765,0.9330229999999999,1.16697,0,0,0.34929699999999997,302.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.322,222.59,55.0302,0.289143,0.48823900000000003,0.7630100000000001,-1.08103,0.026593400000000003,154.755,-893.2669999999999,6.9451600000000004,7.76872,6.225569999999999,-1.5487799999999998,0.0165305,6.34617,-5.4265,0.587042,0.501337,-10.037009049988214,-9.139947435626276,9.41372,-5.802470705370958,0.10576600000000001,0.160919,0.192787,0.274287,0.369809,0.7338819999999999,1.56869,3.91246,0.16939300000000002,0.327322,0.494382,0.667139,1.0118,2.71846,6.126,13.6532,0.26750300000000005,0.48342399999999996,0.6027020000000001,0.9306209999999999,1.61562,4.586930000000001,12.5592,28.2932,0.019463,0.008565000000000001,-0.009201,0.000433,0.011644,-0.066446,-0.062805,-0.081913,-0.022233000000000003,-0.00312,0.054977,0.054190999999999996,0.159822,0.339416,0.104001,0.036308999999999994,0.010361,0.012473999999999999,-0.05280700000000001,-0.042954,0.20286099999999999,0.156399,-0.246635,-1.2908899999999999,0,0,0,1,0
62.1122,221.63400000000001,230.046,237.886,17.7234,0.72265,0.763897,0.657927,0.0835138,0.11876400000000001,0.148726,1.18782,1.0768,1.1418,0,0,5.1990099999999995,13.6271,-0.335121,497.728,0.0473639,87.5744,0.0,0.0,0.0,0.0,0.0,0.0,728.6060000000001,289.736,58.4209,1.93199,3.3909599999999998,4.95716,1.49299,-4.55851,-136.625,762.86,9.34112,10.0991,6.982410000000001,1.38551,-1.9642400000000002,-3.8244800000000003,3.52101,0.633879,0.43327,-1.28035,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.011012000000000001,0.052353,0.10733399999999998,0.25661100000000003,0.44974,1.03216,1.5823,2.71787,0.055404999999999996,0.099582,0.201999,0.558549,0.765753,1.6835099999999998,2.8768,5.45363,0.060119000000000006,0.135116,0.241798,0.718992,1.12554,2.54798,3.75464,7.467389999999999,-0.020227000000000002,-0.018844,-0.022954,-0.013665,0.015794,0.08079700000000001,0.095403,-0.011939,-0.008611,-0.036973,-0.028743,0.09622,0.032978,0.093216,0.339648,0.093684,-0.033549,-0.06854600000000001,-0.097294,0.021505,0.042541,0.23095700000000002,-0.060851,-0.906524,0,1,0,0,1
56.6849,133.116,135.839,139.57,23.9944,0.7356010000000001,0.749516,0.725096,-2.74446e-10,-2.96903e-11,2.76012e-10,1.44662,1.58225,1.24234,0,0,3.0125599999999997,18.1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.839,184.672,40.7348,1.36794,2.7661700000000002,2.02015,4.9922,2.9090700000000003,128.077,205.737,5.866569999999999,9.54762,3.02342,5.07353,1.36412,3.61188,0.9280280000000001,0.8106800000000001,-0.299273,1.02746,-0.58322,4.1132,0.515265,0.056687,0.076628,0.09618,0.24544499999999997,0.444301,0.740953,1.03,1.41701,0.059516,0.123957,0.204492,0.434411,0.8045770000000001,1.7393900000000002,2.35185,3.6256199999999996,0.059667,0.088965,0.165357,0.465154,0.673546,1.39383,1.93343,4.2914699999999995,0.023853,0.008206,-0.020406999999999998,0.012912999999999999,0.097287,-0.012782,-0.035108999999999994,-0.09374099999999999,-0.003643,-0.007697,-0.018854,-0.036292000000000005,0.07445700000000001,0.21562699999999999,-0.011154,0.044032999999999996,-0.008815,-0.037783,-0.030364999999999996,0.063963,0.037241,0.100811,-0.376808,-0.396124,0,0,0,1,0
944.68,3244.74,3466.36,3413.14,339.569,0.744294,0.725187,0.725616,0.173691,0.319968,0.817629,1.0224799999999998,0.938776,1.2233,1,1,0.0,0.0,0.0,0.0,0.0,0.0,20.081,8.95837,-0.259429,4444.3,0.15012899999999998,2613.9,841.673,344.12,40.0945,15.9033,31.3213,47.2761,15.3077,14.0139,43.8226,-834.091,33.0947,41.1913,25.5142,5.91185,2.53145,0.6696949999999999,-2.45095,0.7536510000000001,0.46316499999999994,-1.2069299999999998,-0.09467510000000001,1.23935,-5.802470705370958,0.19983199999999998,0.382306,0.585726,1.0001,1.41743,2.7021900000000003,4.20322,5.33588,0.372529,0.719264,1.05455,1.78528,2.62069,5.58288,8.016869999999999,10.7919,0.481994,0.996733,1.60627,2.69815,3.9962400000000002,8.11999,12.17,16.4229,0.036057,0.048707,0.05484,0.03227,0.012623,0.053957000000000005,0.380771,0.14623599999999998,0.033053,0.031434,-0.035351,-0.16341,-0.191295,0.330812,0.5728489999999999,0.6279680000000001,0.023783000000000002,0.04838,0.075671,-0.125446,-0.149195,0.19974,0.836202,0.197534,1,0,0,0,1
31.8718,32.0956,32.0454,32.13,0.0,0.8225129999999999,0.0,1.0694299999999999,0.027003700000000002,0.0,0.31951,1.7461799999999998,0.0,1.51793,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.007,0.0,34.5503,0.212918,0.0,0.0564154,1.1145,-0.19471,-29.3487,-89.9012,5.59505,0.0,0.425505,1.54651,-0.119567,-1.05329,-0.46172799999999997,3.233149881246038,5.034550631639938,3.2539999999999996,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.044015,0.097207,0.145527,0.20605199999999999,0.235737,0.36146,1.00549,2.2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020867,0.090809,0.07356599999999999,0.10334000000000002,0.06073200000000001,0.089575,2.22955,5.604769999999999,-0.009145,0.0018059999999999999,0.011244,0.030662000000000002,0.023949,0.030492000000000002,0.16273900000000002,0.276619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022482,0.074351,0.017405,0.002241,-0.089811,-0.210635,0.23532199999999998,0.6483359999999999,0,0,1,0,0
63.2744,84.2971,86.3354,92.1152,57.1355,0.804945,1.08602,0.928723,0.05836709999999999,0.18213,0.124992,1.20928,1.55829,1.23645,0,0,0.838252,72.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.319,190.081,55.3131,0.260408,0.37545100000000003,1.46496,19.0577,26.8454,17.9559,24.0424,3.1025099999999997,3.77164,7.7271399999999995,27.5225,16.7385,0.634491,0.12453199999999999,0.433771,1.5114,2.82137,0.37446999999999997,-0.433559,0.31745,0.056627,0.089782,0.098592,0.176603,0.271342,0.480234,0.674037,1.7004599999999999,0.055464,0.110025,0.143649,0.332917,0.43347600000000003,0.658177,1.16651,3.54855,0.184544,0.433675,0.632411,1.1726299999999998,1.4129,2.7943700000000002,4.14024,8.59432,0.020173,0.017844,-0.010431000000000001,0.004646,0.05524,0.149445,0.188025,-0.097762,0.002294,0.01299,-0.0039770000000000005,0.056941,0.07774500000000001,-0.026469,0.040752,-0.149885,-0.025443,0.013444999999999999,-0.013404,0.132243,0.048072000000000004,0.3241,0.19833499999999998,0.72164,0,0,0,1,0
59.427,89.4621,102.876,105.552,37.4238,0.86564,0.972144,0.945624,5.938709999999999e-10,3.34523e-10,-4.1540600000000003e-10,1.2693299999999998,1.5577,1.2566700000000002,0,0,2.24455,16.1816,0.39068600000000003,106.5,-0.180082,57.9559,0.0,0.0,0.0,0.0,0.0,0.0,330.832,200.16099999999997,41.7112,0.29125700000000004,1.3261,1.32126,2.1530099999999996,2.07659,83.5842,-466.588,2.28496,9.186589999999999,3.98785,2.79005,1.21001,2.68446,-2.26226,1.69251,0.0385551,0.575924,-0.03607369999999999,4.01589,-5.802470705370958,0.021327000000000002,0.043872,0.078068,0.113778,0.159108,0.24563200000000002,0.27539600000000003,0.173841,0.054425,0.1285,0.24307800000000002,0.42778599999999994,0.677926,1.42042,1.7605,2.00605,0.15787400000000001,0.32027100000000003,0.341048,0.49111400000000005,0.626948,1.0054299999999998,0.08358,-0.543716,0.001533,0.0034240000000000004,0.014119,0.003149,0.008771,0.023716,0.023944999999999998,-0.21555,-0.02058,-0.031751999999999996,-0.016669999999999997,-0.049029,0.014625,0.42819300000000005,0.5414939999999999,0.48549499999999995,0.061102,0.124715,0.038682999999999995,-0.041899,-0.103111,-0.069459,-1.11471,-2.16149,0,1,0,0,0
116.617,148.65,149.236,149.205,150.039,1.06655,1.20635,0.9445049999999999,-0.00011816100000000001,0.00203541,0.0398052,1.39137,1.35709,1.59019,0,0,0.907955,105.26100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.17400000000004,97.6594,28.3322,0.741338,0.9301879999999999,1.5592700000000002,4.681690000000001,7.663069999999999,23.2667,-771.62,8.46895,6.26242,6.145169999999999,6.558789999999999,4.820119999999999,0.777254,-3.7611,0.262966,0.575958,1.20994,0.5361229999999999,1.2072399999999999,-5.802470705370958,0.07711599999999999,0.179534,0.286016,0.5224810000000001,0.625748,0.9825959999999999,1.5469600000000001,2.2471400000000004,0.072168,0.22634899999999997,0.332869,0.627039,0.840016,1.62069,2.34599,3.06297,0.273742,0.52341,0.7623,0.945226,1.05787,1.62826,0.110201,-4.35709,-0.016887,-0.01111,-0.011355,0.028426,-0.015872999999999998,0.131537,0.586465,1.0953,-0.047549,-0.015011000000000002,-0.041322000000000005,0.011746,0.046761000000000004,0.562485,1.11917,1.61453,0.07410499999999999,0.14165899999999998,0.167285,-0.078963,-0.279351,-0.487457,-2.90372,-7.581239999999999,0,0,0,1,0
31.4105,36.2234,37.1514,36.3297,0.0,0.693836,0.730219,0.721399,2.3083e-09,4.36881e-10,-1.50642e-09,1.0163799999999998,0.951752,1.13544,0,0,1.49316,19.1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.78,214.7,42.427,0.42809300000000006,0.6609619999999999,0.955823,2.15754,-1.3645399999999999,-37.3667,28.6728,3.85141,3.7460199999999997,2.64269,2.8018099999999997,-0.810867,-1.52706,0.17507799999999998,0.49295600000000006,0.41993,0.904869,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.057215999999999996,0.077078,0.10553699999999999,0.22248600000000002,0.295033,0.710253,1.00461,1.48351,0.069549,0.138433,0.201679,0.31534,0.518614,1.40008,2.09213,2.47056,0.023495,0.067218,0.256804,0.529363,0.636997,0.779216,0.9170229999999999,0.867448,0.023987,0.008395999999999999,-0.001637,0.02201,0.022973,0.30144099999999996,0.490629,0.8283729999999999,0.015166999999999998,0.026491000000000004,0.020648,-0.002694,0.08996699999999999,0.738632,1.2897100000000001,1.43035,-0.051274,-0.084517,0.014981,0.092769,0.020454,-0.189478,-0.27765300000000004,-0.599252,0,0,0,1,1
76.4638,197.304,204.34,204.19099999999997,26.5355,0.693267,0.0,0.770525,-8.946690000000001e-10,0.0,1.24603e-10,1.59902,0.0,1.36238,0,0,3.7142199999999996,22.4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.669,0.0,32.4785,3.1083,0.0,8.84293,0.737167,1.50299,-53.7687,-340.73900000000003,9.785039999999999,0.0,10.0775,0.6185229999999999,0.607583,-1.39937,-1.43947,3.233149881246038,5.034550631639938,-2.6842,0.774397,-7.043467660587767,-5.802470705370958,0.058682000000000005,0.135098,0.246346,0.435708,0.6900569999999999,1.44735,2.1551,3.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14211600000000002,0.398574,0.701012,1.21364,1.77142,4.11793,5.8986,7.957960000000001,0.006514,0.021161000000000003,0.051391,0.036643,0.053598,0.07746,0.18601099999999998,0.592059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017437,0.047812,0.094614,-0.016018,-0.181341,-0.132925,-0.29799899999999996,-0.35635700000000003,0,0,0,1,1
309.525,323.502,450.593,478.19800000000004,342.832,1.11243,1.24025,0.874318,2.0533,0.702642,1.12755,1.6554200000000001,1.22241,1.2651,0,0,2.93585,36.3639,0.750661,674.013,-0.151862,583.2230000000001,0.0,0.0,0.0,0.0,0.0,0.0,501.228,83.5283,44.6266,0.816112,2.24154,4.8728,12.4392,5.31412,-103.95299999999999,36.116,9.61387,10.0003,16.8576,15.634,2.99845,-3.4071800000000003,0.18436,1.12219,0.865999,1.0422,-0.921694,-7.043467660587767,-5.802470705370958,0.068723,0.14435,0.23260799999999998,0.465581,0.6558,1.10782,2.9302799999999998,5.129630000000001,0.18766300000000002,0.49029700000000004,0.774084,1.41046,2.02921,3.9316199999999997,6.940360000000001,14.5601,0.41671199999999997,0.937049,1.6651799999999999,3.47778,5.47475,12.2728,23.6695,45.1832,-0.005299,-0.008172,-0.014184,-0.0076,-0.050711,-0.654461,-1.12414,-2.5604299999999998,-0.043732,0.016779,0.018032,0.037609,0.002874,-0.374881,-0.903652,-0.814301,-0.17640899999999998,-0.293885,-0.322955,-0.236192,-0.21767399999999998,-0.9339559999999999,-1.09944,-2.79566,0,1,0,0,0
49.418,109.695,112.929,122.76700000000001,27.605999999999998,0.707002,0.8907290000000001,0.810203,0.0746555,0.0296923,0.05558869999999999,1.2679200000000002,0.9017040000000001,1.1977,0,0,2.4434099999999996,21.4419,0.0642326,72.2273,0.318573,183.985,0.0,0.0,0.0,0.0,0.0,0.0,1080.48,339.376,54.1752,0.573042,0.996165,1.69613,1.74194,-0.48413199999999995,-23.8789,1314.21,7.430339999999999,6.4165,5.0639,2.0925599999999998,-0.25801,-0.739275,6.4679199999999994,0.623516,0.598877,0.0516014,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.023961,0.04282,0.08429600000000001,0.180242,0.318801,0.753488,1.26559,1.49714,0.048307,0.151424,0.239143,0.407331,0.6363340000000001,1.19594,2.06811,2.5937900000000003,0.126385,0.219575,0.28581799999999996,0.624498,0.994575,1.7994400000000002,3.23259,5.10922,-0.008201,-0.020095,-0.021631,-0.010633,0.038931,0.192187,0.202226,0.069131,-0.017238999999999997,0.017477,0.021655,0.012593,0.08745,0.210696,0.345656,0.245106,0.027819,0.016368999999999998,-0.043219,0.025133000000000003,0.12829200000000002,0.118369,0.143953,0.734051,0,1,0,0,1
75.0025,178.863,182.065,182.635,29.8028,0.0,0.0,0.721683,0.0,0.0,1.5957000000000002e-09,0.0,0.0,1.53714,0,0,2.50133,33.2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3526,0.0,0.0,6.39118,7.65177,6.79882,-10.6674,716.8330000000001,0.0,0.0,13.3778,7.95212,3.33976,-0.301572,3.16074,-1.9443258812460378,5.034550631639938,0.20976599999999998,-0.127333,-7.043467660587767,-5.802470705370958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15391400000000002,0.414076,0.742676,1.41384,2.01174,4.59664,6.4521,7.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056258,-0.042858999999999994,-0.040072,-0.142586,-0.42005699999999996,-0.429774,-0.9341790000000001,-2.38735,0,0,0,1,0
188.604,207.53400000000002,252.588,218.237,119.21,0.729117,0.816975,0.7530640000000001,0.352846,0.250865,0.09427310000000001,1.4836,1.27973,1.21081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,61.0298,0.132184,0.325006,652.22,0.0818898,131.05100000000002,550.649,95.0589,43.5861,23.8005,29.9999,39.5358,-57.793,-33.5231,-649.63,1427.19,14.8207,7.22659,6.631589999999999,-9.39398,-2.69378,-3.89528,1.69705,0.26395,0.311152,-10.037009049988214,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.040249,0.095609,0.162152,0.361802,0.629051,1.8894400000000002,2.8290900000000003,3.3501300000000005,0.025115000000000002,0.104083,0.184332,0.524357,0.85245,1.91365,2.68154,3.97415,0.040274000000000004,0.047633,0.121045,0.42710200000000004,0.818691,1.94743,3.00894,4.813359999999999,-0.005886,-0.005014,-0.011235,-0.001004,0.01765,0.194579,0.10572899999999999,-0.380168,-0.032172000000000006,-0.021069,-0.030237,0.07867,0.11579500000000001,-0.028377999999999997,-0.38051599999999997,-0.23301999999999998,-0.028136,-0.10808699999999999,-0.156357,-0.13983299999999999,-0.09774400000000001,-0.315353,-0.601079,-0.484752,1,0,0,0,0
122.096,128.575,132.083,131.234,0.0,0.648012,0.9189209999999999,0.814596,0.0221719,0.0255102,0.15663,1.5192299999999999,1.3067799999999998,1.20353,0,0,0.331098,153.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.22700000000003,93.1146,33.6043,0.357989,0.759225,0.808316,2.19886,2.0354099999999997,21.5385,614.525,6.1719599999999994,7.75272,5.5867,2.96665,1.23262,0.803937,3.27573,0.829576,0.08014489999999999,1.09959,-0.0829659,2.5625400000000003,3.6385,0.073448,0.144761,0.21961999999999998,0.311396,0.380127,0.586137,0.812114,1.06011,0.20811999999999997,0.42088000000000003,0.548093,0.6667,0.706276,1.49489,2.00075,2.47963,0.22692199999999998,0.46091000000000004,0.649904,0.717599,1.25401,3.49381,5.215409999999999,8.87836,-0.004762,-0.0038590000000000005,0.00528,0.009575,0.037501,0.18196500000000002,0.303383,0.255463,0.000426,0.043605,0.0283,-0.021067,-0.0646,0.495234,0.648036,0.678764,-0.014471000000000001,0.030813,0.057013999999999995,-0.096501,0.171822,0.8958389999999999,0.308749,0.236039,0,0,0,1,0
65.399,284.547,291.16900000000004,292.415,17.8135,0.631528,0.66256,0.620588,8.392419999999999e-10,1.3483299999999998e-09,-6.17617e-10,1.5001200000000001,1.2926600000000001,1.22635,0,0,5.46245,46.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.296,92.7221,44.4078,4.16352,8.66651,13.24,1.49831,-1.17419,-70.3758,-1092.8,8.89294,9.83882,10.44,1.0195100000000001,-0.39262199999999997,-1.54998,-4.14832,0.807905,0.470974,-2.3540200000000002,-9.139947435626276,-7.043467660587767,-5.802470705370958,0.06313300000000001,0.137249,0.176959,0.32769899999999996,0.48148,1.2201,1.72167,2.55628,0.079689,0.201757,0.282996,0.522753,0.934119,2.65216,4.33292,5.97193,0.095554,0.354008,0.579557,1.0069,1.74003,3.65631,5.5460400000000005,6.8515,0.026016,0.05544299999999999,0.035382,0.029712,-0.008994,0.053229,-0.132797,-0.351823,-0.00056,0.025409,-0.021244,-0.11418699999999998,-0.11031300000000001,0.182088,0.430176,0.10733599999999999,-0.016634,0.089643,0.124128,0.054765999999999995,0.137705,-0.12429100000000001,-0.5455409999999999,-1.9406,0,0,0,1,1
40.3787,68.6665,65.6338,69.6943,10.8417,0.636506,0.679344,0.589348,0.758832,1.5388899999999999,0.818908,1.5001200000000001,1.2926600000000001,1.52493,0,0,3.75465,7.36762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.296,92.7221,27.741,0.465467,1.2163899999999999,6.86912,5.550680000000001,3.1642799999999998,-73.087,835.2810000000001,1.6183299999999998,2.26363,7.81968,4.8537300000000005,1.30712,-1.9695799999999999,3.65145,1.05569,1.89115,-0.218925,-0.609316,-7.043467660587767,-5.802470705370958,0.03202,0.062959,0.09829299999999999,0.15686,0.23356999999999997,0.429622,0.450874,0.53047,-0.017994,0.034629,0.082884,0.18521500000000002,0.449405,1.4743700000000002,2.30408,3.1948,0.143533,0.334719,0.5267350000000001,1.19059,1.9818799999999999,4.46223,6.1725699999999994,8.51572,0.022046,0.041048,0.060516999999999994,0.078007,0.10475999999999999,0.126502,-0.035314,-0.234042,-0.051064,-0.038086,-0.042733999999999994,-0.079064,0.012588,0.400355,0.49378999999999995,0.239427,-0.02336,-0.014456,-0.064053,-0.042319999999999997,-0.014437,-0.251711,-1.46271,-3.5446,0,0,0,1,0
218.733,1737.98,430.611,1813.63,96.0149,0.868122,0.840198,0.783941,0.05323680000000001,0.0498862,0.085078,1.5065,1.30545,1.2555100000000001,0,0,9.922930000000001,31.698,-0.295304,4173.73,-0.116683,1422.84,0.0,0.0,0.0,0.0,0.0,0.0,565.661,93.2292,68.4192,13.2118,17.6585,19.6314,8.07125,0.70314,18.7744,-221.449,36.8615,18.4663,18.2516,4.537669999999999,0.192029,0.35565399999999997,-0.7522449999999999,0.327822,0.126673,-0.95245,-2.64888,3.5674,-5.802470705370958,0.06501900000000001,0.159075,0.271959,0.534122,0.9642200000000001,2.49188,4.63108,7.50723,0.100627,0.24032199999999998,0.426753,0.681828,1.2943799999999999,3.36679,6.18274,10.4548,0.123802,0.239594,0.410074,0.841677,1.3287799999999999,3.9081,6.64973,10.8428,-0.008656,-0.0031940000000000002,-0.009187,-0.065718,-0.040684,-0.028692000000000002,0.323689,0.543901,0.001629,0.02189,0.047935000000000005,-0.12141400000000001,-0.042094,0.048484,0.581481,1.56002,-0.004759,-0.027822000000000003,-0.041035,-0.086089,-0.20588499999999998,0.008265,0.090727,0.32100700000000004,0,1,0,0,1
310.047,416.969,453.093,433.60699999999997,366.1,0.0,0.0,0.851029,0.0,0.0,0.157322,0.0,0.0,1.32732,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.63089,18.4375,-0.22735500000000003,340.147,-0.136,217.25400000000002,0.0,0.0,39.1421,0.0,0.0,13.4304,62.8814,48.9181,-269.895,-1764.82,0.0,0.0,21.2826,46.3522,17.1619,-5.40961,-5.84178,-1.9443258812460378,5.034550631639938,1.6893900000000002,-0.27171100000000004,-7.043467660587767,-5.802470705370958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597069,1.19472,1.7275,2.6233299999999997,3.8336900000000003,6.20737,9.16751,11.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035416,0.0961,0.009590999999999999,-0.27220700000000003,-0.17988099999999999,-0.956566,-1.55744,-2.88225,1,0,0,0,0
35.4653,35.5747,35.5353,35.6469,0.0,0.0,0.0,0.8251959999999999,0.0,0.0,0.0,0.0,0.0,1.55168,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.505,0.0,0.0,0.9047950000000001,10.3125,3.18024,-19.2944,660.6619999999999,0.0,0.0,6.05267,15.6069,2.12435,-0.666611,3.25988,-1.9443258812460378,5.034550631639938,2.6539200000000003,-1.27644,-7.043467660587767,-5.802470705370958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130885,0.25544,0.462467,0.63826,0.8414299999999999,0.7162569999999999,0.620732,1.19515,3.4047199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119807,-0.008492,-0.0016940000000000002,0.027038999999999997,0.056617999999999995,-0.118256,-0.320033,0.098188,0.868382,0,0,1,0,0
