q3c_dist,decals_id,ra,dec,elon,elat,glon,glat,mjd_min,mjd_max,htm9,ring256,nest4096,brickid,objid,random_id,ra_ivar,dec_ivar,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,ebv,flux_g,flux_r,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_z,rchisq_g,rchisq_r,rchisq_z,fracflux_g,fracflux_r,fracflux_z,fracmasked_g,fracmasked_r,fracmasked_z,fracin_g,fracin_r,fracin_z,psfsize_g,psfsize_r,psfsize_z,fracdev,fracdev_ivar,shapeexp_r,shapeexp_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapedev_r,shapedev_r_ivar,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,psfdepth_g,psfdepth_r,psfdepth_z,galdepth_g,galdepth_r,galdepth_z,mag_g,mag_r,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,dered_flux_g,dered_flux_r,dered_flux_z,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_mag_g,dered_mag_r,dered_mag_z,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,snr_g,snr_r,snr_z,snr_w1,snr_w2,snr_w3,snr_w4,g_r,r_z,z_w1,w1_w2,w2_w3,w3_w4,brick_primary,nobs_g,nobs_r,nobs_z,anymask_g,anymask_r,anymask_z,allmask_g,allmask_r,allmask_z,brickname,type,decals_id.1,htm9.1,ring256.1,nest4096.1,random_id.1,brickid.1,objid.1,apflux_g_1,apflux_g_2,apflux_g_3,apflux_g_4,apflux_g_5,apflux_g_6,apflux_g_7,apflux_g_8,apflux_r_1,apflux_r_2,apflux_r_3,apflux_r_4,apflux_r_5,apflux_r_6,apflux_r_7,apflux_r_8,apflux_z_1,apflux_z_2,apflux_z_3,apflux_z_4,apflux_z_5,apflux_z_6,apflux_z_7,apflux_z_8,apflux_resid_g_1,apflux_resid_g_2,apflux_resid_g_3,apflux_resid_g_4,apflux_resid_g_5,apflux_resid_g_6,apflux_resid_g_7,apflux_resid_g_8,apflux_resid_r_1,apflux_resid_r_2,apflux_resid_r_3,apflux_resid_r_4,apflux_resid_r_5,apflux_resid_r_6,apflux_resid_r_7,apflux_resid_r_8,apflux_resid_z_1,apflux_resid_z_2,apflux_resid_z_3,apflux_resid_z_4,apflux_resid_z_5,apflux_resid_z_6,apflux_resid_z_7,apflux_resid_z_8,apflux_ivar_g_1,apflux_ivar_g_2,apflux_ivar_g_3,apflux_ivar_g_4,apflux_ivar_g_5,apflux_ivar_g_6,apflux_ivar_g_7,apflux_ivar_g_8,apflux_ivar_r_1,apflux_ivar_r_2,apflux_ivar_r_3,apflux_ivar_r_4,apflux_ivar_r_5,apflux_ivar_r_6,apflux_ivar_r_7,apflux_ivar_r_8,apflux_ivar_z_1,apflux_ivar_z_2,apflux_ivar_z_3,apflux_ivar_z_4,apflux_ivar_z_5,apflux_ivar_z_6,apflux_ivar_z_7,apflux_ivar_z_8,Source,UDG_ra,UDG_dec,Class
0.899008233896126,4398079926601476,186.244965742272,32.8658619388016,171.014078912541,32.2922555072444,166.273309584849,81.896177652971,57444.270522406696,57445.2770681167,3586732,180241,116877693,509880,1796,26.9033,347830000.0,472857000.0,3307.39,3392.43,73.3431,137.63299999999998,140.754,140.534,42.2828,0.0192715,0.0,0.0,5.07107,0.0,0.0,5.35605,0.944549,0.9623010000000001,0.978734,0.0,0.0,0.8734569999999999,0.0,0.0,8.385919999999999e-10,0.0,0.0,0.177438,0.0,0.0,0.8850629999999999,0.0,0.0,1.2905799999999998,0,0,1.62585,51.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8107,0.0,0.0,26.4149,Infinity,Infinity,20.7373,18.7081,18.6535,18.6763,,0.0,0.0,5.18125,32.976,34.6307,33.8594,-341.61800000000005,Infinity,Infinity,20.7139,18.7045,18.6513,18.6758,,0.0,0.0,11.735999999999999,44.6347,21.1623,1.14812,-1.71543,,Infinity,2.0292,0.05452919999999999,-0.0227432,,1,0,0,3,0,0,0,0,0,0,1863p327,REX ,5497591554377476,3586732,180241,116877693,13.1874,509880,1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32161100000000004,0.721342,1.17516,2.02698,2.8605,5.16784,6.92439,9.867230000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006235,0.033026,0.058327,-0.015356,-0.014531,0.660151,1.52576,2.63844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.229,96.1019,54.0573,24.0255,13.5143,4.41284,2.16229,1.10321,SMDG1224588+325158,186.245,32.86611,0
0.8834489816627191,4398079364432637,186.44596472130502,30.973870151932,172.22022972889098,30.6950349633826,176.95905090372298,83.2035017334588,57444.2839962267,57829.2195052207,3586411,190482,116855086,501302,765,3.5665,478952000.0,1126700000.0,3065.18,1441.07,125.147,163.15200000000002,181.085,180.00900000000001,54.8528,0.0202381,0.0,0.0,10.9104,0.0,0.0,1.51148,0.94185,0.960448,0.9776799999999999,0.0,0.0,0.809879,0.0,0.0,1.55374e-09,0.0,0.0,0.21624899999999997,0.0,0.0,0.459297,0.0,0.0,1.2534299999999998,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7.662719999999999,4.10723,-0.24353200000000003,129.83700000000002,-0.194824,100.16799999999999,0.0,0.0,68.1123,0.0,0.0,38.6491,Infinity,Infinity,19.9054,20.0947,20.6069,,,0.0,0.0,11.1595,9.19614,5.729769999999999,-2.6568400000000003,-344.97900000000004,Infinity,Infinity,19.8809,20.090999999999998,20.6047,,,0.0,0.0,13.4135,6.66437,1.9539400000000002,-0.053604,-1.17985,,Infinity,-0.18931800000000001,-0.512232,,,1,0,0,4,0,0,0,0,0,0,1865p310,DEV ,5497590992208637,3586411,190482,116855086,83.65899999999999,501302,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446298,0.755421,1.13496,1.76214,2.1644400000000004,4.39824,5.81499,8.20957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08218500000000001,0.037025,0.026804,-0.146196,-0.41706499999999996,0.203231,0.4094,1.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.35,137.489,77.3376,34.3723,19.3344,6.313269999999999,3.0935,1.5783200000000002,SMDG1225471+305826,186.44625,30.97389,0
0.6148027009095179,4398078209820134,186.460139625905,27.527337618730304,174.020171526217,27.6275655584152,207.45051295048802,84.30151466898441,57123.1584734226,57887.0855576007,3579090,210962,116682019,483684,1510,60.0502,1541690000.0,1907330000.0,190.912,2175.99,220.511,265.349,286.673,279.46299999999997,198.33700000000002,0.0246832,2.0299099999999997,0.0,3.78254,46.5643,0.0,6.61223,0.929538,0.9519719999999999,0.9728450000000001,0.889834,0.0,0.818394,0.277146,0.0,0.366192,0.165413,0.0,0.172539,0.784561,0.0,0.797316,1.35039,0.0,1.61811,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.08181,13.7263,-0.0862846,64.5198,-0.300779,149.602,510.333,0.0,54.8841,315.92900000000003,0.0,35.3965,21.7313,Infinity,21.0555,,,18.5235,15.7044,2.18379,0.0,3.88812,-1.10433,-0.00423343,38.9786,522.7919999999999,21.651999999999997,Infinity,21.0257,,,18.5229,15.7042,13.8517,0.0,9.726510000000001,-1.15404,-0.00204252,1.09172,2.3125400000000003,-Infinity,Infinity,,,,2.8191200000000003,1,1,0,3,0,0,0,0,0,0,1863p275,DEV ,5497589837596134,3579090,210962,116682019,30.7761,483684,1510,0.148605,0.303836,0.474357,0.853044,1.09552,2.27815,4.18771,8.24951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407572,0.7904359999999999,1.10489,1.76164,2.23274,3.7448300000000003,5.01553,10.3756,-0.053146000000000006,-0.10828800000000001,-0.180679,-0.329005,-0.652346,-1.48607,-2.18972,-2.8391900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038,0.014581,-0.105906,-0.273368,-0.80312,-2.43947,-4.92574,-6.7306,2691.98,1196.44,672.995,299.10900000000004,168.24900000000002,54.9384,26.9198,13.7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.75199999999995,183.89,103.43799999999999,45.9724,25.8595,8.44391,4.137519999999999,2.11098,SMDG1225504+273138,186.46,27.52722,0
0.30546428422091,4398080164168872,186.53490372365897,33.4949725492912,170.917873887363,32.9616581573487,161.99125741685899,81.6168970254862,57444.2727338767,57445.2770681167,3586780,176146,116882018,513505,1192,81.5084,835158000.0,1058440000.0,581.076,1731.04,40.0895,40.4361,40.2797,40.7359,0.0,0.017522299999999998,0.0,0.0,0.932715,0.0,0.0,45.4098,0.9494530000000001,0.9656629999999999,0.9806459999999999,0.0,0.0,1.02589,0.0,0.0,0.0,0.0,0.0,0.044477300000000004,0.0,0.0,0.991289,0.0,0.0,1.3157,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2976,0.0,0.0,24.3694,Infinity,Infinity,22.5756,20.4165,20.8489,19.5148,,0.0,0.0,0.9511229999999999,6.8341199999999995,4.58371,15.6406,-290.631,Infinity,Infinity,22.5544,20.4133,20.846999999999998,19.5144,,0.0,0.0,6.28527,10.8271,3.24229,0.586282,-1.54505,,Infinity,2.1591099999999996,-0.432421,1.33415,,1,0,0,3,0,0,0,0,0,0,1864p335,PSF ,5497591791944872,3586780,176146,116882018,42.7529,513505,1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351119,0.59217,0.733563,0.8436790000000001,0.734594,0.6149720000000001,2.1118200000000003,4.51475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003089,0.01991,0.004036,-0.037083,-0.233078,-0.4485,0.061253999999999996,-0.282242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.588,89.5948,50.397,22.3987,12.5993,4.11405,2.01588,1.02851,SMDG1226084+332942,186.535,33.495,0
0.33894292402852305,4398078125935199,186.68240174522202,27.356904658698,174.305141552364,27.562965128484898,209.13523819814498,84.5039133394834,57123.1584734226,57887.0855576007,3579026,211987,116680463,482404,2655,84.4667,971000000.0,959144000.0,782.465,3268.76,48.0421,48.0188,0.0,0.0,0.0,0.0191212,0.253723,0.0,0.558477,454.80800000000005,0.0,59.9782,0.9449690000000001,0.9625889999999999,0.978899,0.884711,0.0,1.01864,0.0,0.0,0.0,0.024513099999999996,0.0,0.05300740000000001,0.998524,0.0,0.985575,1.3413,0.0,1.6095700000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.779,0.0,54.3093,286.361,0.0,35.2627,23.9891,Infinity,23.1325,22.357,21.0008,18.3177,16.4807,0.268499,0.0,0.570516,1.14444,3.9860900000000004,47.1074,255.727,23.9276,Infinity,23.1093,22.3535,20.9986,18.3173,16.4806,5.41096,0.0,4.3251599999999994,1.67165,2.56981,1.68415,1.30798,-Infinity,Infinity,0.7754479999999999,1.35625,2.68305,1.8370099999999998,1,1,0,3,0,0,0,0,0,0,1865p272,PSF ,5497589753711199,3579026,211987,116680463,97.4743,482404,2655,0.072187,0.145181,0.222845,0.28720300000000004,0.33164099999999996,0.588597,0.9494969999999999,1.76004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221856,0.312342,0.376456,0.41668599999999995,0.390382,0.7853100000000001,0.448325,0.435284,-0.012875999999999999,-0.0018280000000000002,0.030445,0.051488,0.081576,0.317637,0.412225,0.9461709999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035668,-0.015332,-0.042812,-0.11126400000000002,-0.144024,-0.10220599999999999,-1.08151,-2.04766,2397.98,1065.77,599.495,266.442,149.874,48.9384,23.9798,12.2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.019,180.453,101.505,45.1132,25.3762,8.28609,4.06018,2.07152,SMDG1226438+272125,186.6825,27.35694,0
1.40689290550282,4398077618357205,186.98811041239202,25.7021629862323,175.401647436884,26.200417267891602,226.785723827826,84.5523583350199,57123.160127942596,57895.038997250704,3577487,222228,115261228,474659,981,47.5538,850291000.0,834861000.0,2708.61,1142.45,43.449,43.4003,0.0,0.0,0.0,0.0137659,0.23499499999999998,0.248481,0.312076,503.394,125.111,87.5648,0.9600690000000001,0.972924,0.9847629999999999,1.1474600000000001,0.739366,1.21964,0.0,0.0,0.0,0.0200122,0.059713300000000004,0.0363164,1.0002,0.987606,0.9918819999999999,1.36642,1.7897299999999998,1.42925,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.92900000000003,116.275,81.0449,312.032,82.40299999999999,50.1632,24.0724,24.0118,23.7643,21.1167,,,18.379,0.24476900000000001,0.255396,0.316905,3.5837,-1.70272,-17.3624,44.5097,24.0281,23.982,23.7477,21.1142,,,18.3789,5.27245,2.77933,2.92028,5.22801,-1.09523,-0.6171979999999999,0.227379,0.060585,0.247419,2.64765,,,,1,1,1,3,0,0,0,0,0,0,1870p257,PSF ,5497589246133205,3577487,222228,115261228,32.7004,474659,981,0.067054,0.13545,0.21536599999999997,0.239823,0.225162,0.148473,0.443093,0.674906,0.068973,0.108325,0.152228,0.265899,0.168235,0.28251,0.600974,0.727813,0.119024,0.22251100000000001,0.21442199999999997,0.228517,0.090335,-0.023802,-0.550037,-0.737745,-0.01208,-0.000621,0.037429000000000004,0.021444,-0.005991,-0.094635,0.176769,0.31945500000000004,0.009906,0.000596,0.002287,0.062842,-0.059713999999999996,0.018295,0.26610100000000003,0.231364,0.048839999999999995,0.043129,-0.044933,-0.134498,-0.24088400000000001,-0.234969,-0.751787,-1.60218,2705.41,1202.41,676.3530000000001,300.601,169.088,55.2125,27.0541,13.8031,1077.27,478.789,269.319,119.697,67.3297,21.9852,11.458,6.57912,478.477,212.65599999999998,119.619,53.1641,29.9048,9.76484,4.78477,2.43947,SMDG1227572+254209,186.98833,25.7025,0
0.4277958702796789,4398079847105835,187.305086799669,32.5768463457144,172.107528655245,32.4539145987655,163.061646445795,82.72985718873879,57444.2727338767,57445.2770681167,3587188,181269,116873350,508667,1323,94.3334,236930000.0,97886900.0,1061.85,2855.63,96.3453,298.246,313.783,312.346,18.46,0.0151395,0.0,0.0,180.63,0.0,0.0,0.00957416,0.956174,0.9702620000000001,0.9832559999999999,0.0,0.0,0.70621,0.0,0.0,-6.01958e-10,0.0,0.0,0.365975,0.0,0.0,0.102725,0.0,0.0,1.20613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,68.8986,0.113622,0.345429,688.2280000000001,0.13932,196.135,0.0,0.0,39.4224,0.0,0.0,22.2332,Infinity,Infinity,16.858,18.9625,19.0845,,,0.0,0.0,183.706,26.0686,23.2749,-346.01800000000003,-876.773,Infinity,Infinity,16.8397,18.9597,19.0828,,,0.0,0.0,17.6742,4.37662,1.9138099999999998,-1.7365700000000002,-0.842208,,Infinity,-2.10447,-0.121998,,,1,0,0,2,0,0,0,0,0,0,1872p325,DEV ,5497591474881835,3587188,181269,116873350,78.9978,508667,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291469,0.550655,0.9187649999999999,2.21407,3.4024099999999997,7.9471,11.52,15.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013862000000000001,-0.103398,-0.194447,-0.067455,-0.23248200000000002,-0.295062,-1.5072299999999998,-4.16086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.952,73.7565,41.4881,18.4391,10.3053,3.37961,1.6578,0.8462459999999999,SMDG1229132+323437,187.305,32.57694,0
0.621718422856916,4398077018048794,187.356178642486,24.047659933625802,176.53641220345,24.8586112054863,243.544986661684,84.15933564367229,57123.1618212026,57896.0565746907,3577392,232469,115246886,465499,2330,6.21096,709790000.0,663960000.0,319.615,2454.99,114.321,151.47899999999998,166.922,169.13299999999998,61.0166,0.0235138,0.902963,1.1330799999999999,1.963,43.5026,63.4178,13.5301,0.9327620000000001,0.9541950000000001,0.9741139999999999,0.932383,1.05043,1.02701,1.39419,0.239635,0.27234200000000003,0.239438,0.09614299999999999,0.0781827,0.996526,1.03475,1.02406,0.0,1.59931,1.4961799999999998,0,0,2.05618,30.1278,0.101761,94.8673,-0.355063,178.60299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.875,72.2308,0.0,207.96400000000003,46.832,22.6108,22.3644,21.7677,21.4921,24.711,18.6616,17.5229,0.968053,1.18747,2.01516,2.54035,0.13081500000000001,34.3229,97.9293,22.5353,22.3134,21.7392,21.4878,24.7084,18.660999999999998,17.5227,5.95563,9.02328,7.22054,3.10917,0.0735337,1.03055,0.44618199999999997,0.246471,0.596653,0.275606,-3.2189200000000002,6.04941,1.13868,1,1,3,3,1,0,0,1,0,0,1872p240,EXP ,5497588645824794,3577392,232469,115246886,95.0361,465499,2330,0.015722,0.069655,0.16605599999999998,0.362578,0.619939,2.15173,4.8187,8.53908,0.071449,0.14896099999999998,0.270417,0.6187239999999999,0.860864,1.30215,2.76689,4.617430000000001,0.16450499999999998,0.358821,0.555154,1.13247,1.59154,1.93925,4.90526,8.23231,-0.021026,-0.026868,-0.037639,-0.139862,-0.251246,-0.129228,0.307197,0.497442,-0.009599,-0.026926,-0.026805000000000002,0.066347,0.052139,-0.241362,-0.465186,-0.687066,-0.010916,-0.001428,0.000788,0.10328599999999999,0.062648,-1.01413,-1.6717099999999998,-2.6884200000000003,6273.07,2261.89,996.6339999999999,348.98400000000004,175.99400000000003,50.4945,23.5763,11.6604,2439.17,1084.08,609.793,271.019,148.445,46.253,21.7773,11.3263,467.811,207.916,116.95299999999999,51.979,29.2112,8.87753,4.3890400000000005,2.27159,SMDG1229255+240251,187.35625,24.0475,0
0.7057565865561201,4398077533159488,187.39325456966802,25.377683816271,175.92626447535,26.069666297108,231.358525824415,84.79509569281991,57123.160127942596,57895.038997250704,3577527,224277,115259185,473359,64,51.2078,735751000.0,666579000.0,979.324,119.02,35.7979,36.4979,36.1266,36.4955,0.0,0.0176833,0.19684400000000002,0.165657,0.350421,549.852,122.10600000000001,86.1168,0.9490000000000001,0.965353,0.9804700000000001,0.6476,1.00251,0.9024030000000001,0.00033602199999999995,0.00536863,0.0249324,0.0589909,0.0943956,0.071986,0.9941459999999999,0.98535,0.996396,1.4141299999999999,1.78236,1.42383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.424,115.083,81.1337,350.164,81.5286,50.4706,24.2647,24.451999999999998,23.6385,22.3257,,,,0.20742199999999997,0.171602,0.357401,1.1777,-0.977844,-52.795,-119.104,24.2079,24.4137,23.6171,22.3224,,,,4.6157699999999995,1.83053,3.25188,1.68718,-0.615462,-1.67777,-0.5382560000000001,-0.187281,0.8134520000000001,1.31285,,,,1,1,1,3,0,0,0,0,0,0,1873p255,PSF ,5497589160935488,3577527,224277,115259185,34.4989,473359,64,0.057426,0.118203,0.169329,0.189078,0.193412,0.131971,-0.00406,-0.42828900000000003,0.044978,0.09067599999999999,0.108563,0.157906,0.12879000000000002,0.346163,0.500296,0.544072,0.098342,0.193417,0.229149,0.31496,0.374244,1.00696,1.87632,1.0938299999999999,-0.006856,0.006594,0.022236000000000002,0.007004000000000001,-0.0006730000000000001,-0.077551,-0.23401799999999998,-0.678898,0.0057079999999999995,0.018442,0.0075450000000000005,0.0201,-0.027944999999999998,0.148593,0.24911799999999998,0.22168200000000002,-0.003423,0.009574,0.030382,0.041588,-0.007201000000000001,0.373701,0.447425,-0.579562,3079.8,1368.8,769.95,342.2,192.488,62.8531,30.798000000000002,15.7133,1057.47,469.985,264.367,117.49600000000001,66.0917,21.5809,10.5747,5.39524,476.194,211.642,119.04799999999999,52.9104,29.7621,9.71824,4.76194,2.42956,SMDG1229344+252239,187.39333,25.3775,0
1.15787498974921,4398077104422966,187.419371305506,24.1272360031464,176.55552834102002,24.9553576866574,243.192082206239,84.2509378088071,57123.1618212026,57895.0529927207,3577556,232469,115246953,466817,54,73.9394,178503000.0,284943000.0,3096.46,113.14200000000001,76.025,123.098,137.17700000000002,143.189,18.0286,0.024849200000000002,-1.169,1.92327,7.009589999999999,14.4589,8.61578,2.6479,0.929082,0.951657,0.972664,0.772758,0.606036,0.7443850000000001,-0.0311022,0.042752,0.036211,0.294928,0.425025,0.307856,0.8484959999999999,0.829572,0.858099,1.3375299999999999,1.4135,1.39361,0,0,4.37289,12.636,-0.0806784,82.5197,-0.297823,307.057,0.0,0.0,0.0,0.0,0.0,0.0,406.845,287.20099999999996,68.2011,250.53,176.215,41.9998,,21.7899,20.3858,17.6651,17.8123,18.2084,15.8031,-1.25823,2.0209599999999996,7.206580000000001,86.2593,75.1965,52.1027,477.381,,21.7361,20.3557,17.6605,17.8095,18.2078,15.8028,-4.44511,5.64529,11.4062,83.5538,34.2864,1.37416,2.02521,,1.4041299999999999,2.72071,-0.147259,-0.396133,2.40539,1,1,2,3,0,0,0,0,0,0,1875p242,EXP ,5497588732198966,3577556,232469,115246953,54.0577,466817,54,0.023129,0.055501,0.013835,-0.11601700000000001,-0.08265,-0.5871569999999999,-1.61778,-3.01915,0.022174,0.059657,0.140153,0.225688,0.312355,0.618592,0.783859,1.4702899999999999,0.23213899999999998,0.42918599999999996,0.657209,1.21747,1.88756,3.49166,4.68767,3.19559,0.050211,0.11401199999999999,0.11269900000000001,0.080746,0.222874,0.037912,-0.6339130000000001,-1.96272,-0.012027,-0.008492,0.012077,-0.033814,-0.095209,-0.282868,-0.467786,-0.336913,0.055161,0.049291,0.044013,0.053378999999999996,0.122177,-0.007168000000000001,-0.568569,-3.09574,2105.27,935.677,526.318,233.919,131.58,42.9648,21.0527,10.7412,1660.51,632.62,311.655,121.25299999999999,63.9695,19.3026,9.17562,4.5896099999999995,383.101,170.267,95.7753,42.5668,23.9438,7.818389999999999,3.8299800000000004,1.95433,SMDG1229406+240739,187.41917,24.1275,0
0.67217635077144,4398077190538526,187.533468436331,24.461802216669398,176.49793904794998,25.301812005152602,240.82882309668702,84.5141335409428,57123.1618212026,57895.0529927207,3577597,230421,115251286,468131,1310,7.1132,604553000.0,2148250000.0,1952.88,1274.65,336.625,434.939,466.781,468.111,184.364,0.019188999999999998,1.0729799999999998,1.7106400000000002,7.6413199999999994,42.6239,31.3682,5.61916,0.94478,0.9624590000000001,0.978824,0.9521120000000001,0.924958,1.05925,0.0865594,0.15375,0.0703328,0.0834313,0.0921135,0.0921934,0.987168,0.9954700000000001,1.0070000000000001,1.3351,1.40971,1.4872299999999998,0,0,2.74687,59.1143,-0.346478,643.573,-0.10398699999999998,286.377,0.0,0.0,0.0,0.0,0.0,0.0,425.274,292.129,47.0515,261.712,176.775,30.0258,22.4235,21.9171,20.2921,18.7482,18.8741,18.0422,15.8455,1.1356899999999999,1.7773599999999998,7.80663,31.7796,28.2632,60.7161,459.06699999999995,22.3618,21.8756,20.2688,18.7446,18.8719,18.0417,15.8453,7.00517,9.58083,18.1136,37.1325,15.2767,1.95833,2.3006599999999997,0.506414,1.62503,1.5439200000000002,-0.12595699999999999,0.831915,2.19672,1,1,2,2,0,0,0,0,0,0,1875p245,EXP ,5497588818314526,3577597,230421,115251286,47.3693,468131,1310,0.087602,0.18426800000000002,0.22443600000000002,0.36394299999999996,0.527169,1.11018,1.0854700000000002,1.64962,0.045948,0.164376,0.290429,0.501604,0.803334,1.80138,2.43027,4.95639,0.392108,0.775428,1.35212,2.53443,3.5574800000000004,6.501119999999999,8.3643,12.790999999999999,0.030504000000000003,0.063252,0.024932,-0.012018000000000001,-0.025651999999999998,0.106456,-0.36189299999999996,-0.8321879999999999,-0.044989999999999995,-0.031411,-0.040175,-0.13431700000000002,-0.147587,-0.066717,-0.48198599999999997,-0.838838,-0.0031969999999999998,-0.059362,-0.019259000000000002,-0.011314,-0.148622,-0.31048200000000004,-1.19325,-2.8710299999999997,2192.65,974.512,548.163,243.628,137.041,44.748000000000005,21.9265,11.187000000000001,1675.38,744.6139999999999,418.846,186.15400000000002,104.711,34.1915,16.7538,8.54787,300.625,133.611,75.1564,33.4028,18.7891,6.13521,3.00625,1.5338,SMDG1230080+242743,187.53333,24.46194,0
1.03599596994494,4398077957703508,187.68990234627103,26.780561804096198,175.500076659533,27.4459828947126,216.071738922528,85.379242825183,57404.3628647167,57887.092503800704,3577172,216086,116674716,479837,1876,46.0223,915612000.0,1793070000.0,1755.75,2219.43,275.525,2090.73,505.816,2106.64,185.0,0.0202315,0.0,21.0416,25.0172,0.0,2.81094,1.38005,0.9418690000000001,0.9604600000000001,0.9776870000000001,0.0,0.949131,0.817555,0.0,3.82977e-10,-6.13008e-10,0.0,0.15348499999999998,0.173841,0.0,0.798335,0.828885,0.0,1.2967899999999999,1.5009700000000001,0,0,5.23072,104.944,-0.122273,3541.88,0.038761800000000006,1308.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.243,54.4815,0.0,96.9635,34.1491,Infinity,19.1923,19.0044,20.0233,21.6717,17.942,,0.0,21.9079,25.5881,9.82157,2.14909,66.585,-125.891,Infinity,19.1485,18.9799,20.0195,21.6694,17.9416,,0.0,35.2781,29.389,7.537660000000001,0.7883560000000001,1.44973,-0.46032399999999996,Infinity,0.187897,-1.0188700000000002,-1.64838,3.7296,,1,0,1,3,0,0,0,0,0,0,1876p267,EXP ,5497589585479508,3577172,216086,116674716,37.2196,479837,1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192339,0.457809,0.835241,2.01377,3.3080199999999995,7.89585,11.9274,15.7088,0.290498,0.587339,1.0652700000000002,2.33126,3.86931,10.0044,14.3852,17.2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077141,-0.131118,-0.174238,-0.06856799999999999,-0.052714,0.31661,0.49864899999999995,0.394359,-0.019351,-0.0888,-0.09718500000000001,-0.08629500000000001,-0.08669600000000001,0.8638440000000001,0.402831,-1.8078599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.815,342.14,192.454,85.535,48.1134,15.7105,7.69815,3.92763,355.61800000000005,158.05200000000002,88.9045,39.5131,22.2261,7.257510000000001,3.5430900000000003,1.78915,SMDG1230455+264650,187.68958,26.780559999999998,1
